,x,y,z,Vx,Vy,Vz,t
59,-0.019,-2.198,0.717,0.0,0.0,0.0,2.507328748703003
60,-0.019,-2.198,0.717,0.0,0.0,0.0,2.5125679969787598
61,-0.019,-2.198,0.717,0.0,0.0,0.0,2.519129514694214
62,-0.019,-2.198,0.717,0.0,0.0,0.0,2.524275779724121
63,-0.019,-2.198,0.717,0.0,0.0,0.0,2.5298330783843994
64,-0.019,-2.198,0.717,0.0,0.0,0.0,2.535996198654175
65,-0.019,-2.198,0.717,0.0,0.0,0.0,2.5411508083343506
66,-0.019,-2.198,0.717,0.0,0.0,0.0,2.546703577041626
67,-0.019,-2.198,0.717,0.0,0.0,0.0,2.552215576171875
68,-0.013346534222364426,-2.0575685501098633,0.3880656957626343,0.0,0.0,0.0,2.5577237606048584
69,-0.013346534222364426,-2.0575685501098633,0.3880656957626343,0.0,0.0,0.0,2.5632355213165283
70,-0.013346534222364426,-2.0575685501098633,0.3880656957626343,0.0,0.0,0.0,2.5687499046325684
71,-0.013346534222364426,-2.0575685501098633,0.3880656957626343,0.0,0.0,0.0,2.5742619037628174
72,-0.013346534222364426,-2.0575685501098633,0.3880656957626343,0.0,0.0,0.0,2.579770803451538
73,-0.013346534222364426,-2.0575685501098633,0.3880656957626343,0.0,0.0,0.0,2.5853378772735596
74,-0.02,-2.203,0.774,0.0,0.0,0.0,2.5908455848693848
75,-0.02,-2.203,0.774,0.0,0.0,0.0,2.5963118076324463
76,-0.02,-2.203,0.774,0.0,0.0,0.0,2.601872682571411
77,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.6073951721191406
78,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.612947702407837
79,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.618544578552246
80,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.6241908073425293
81,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.6298515796661377
82,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.635504722595215
83,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.640650749206543
84,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.646242380142212
85,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.651395320892334
86,-0.01136841345578432,-2.0665228366851807,0.413595050573349,0.0,0.0,0.0,2.656991958618164
87,-0.004147132392972708,-2.071840524673462,0.4400741755962372,0.0,0.0,0.0,2.662156105041504
88,-0.004147132392972708,-2.071840524673462,0.4400741755962372,0.0,0.0,0.0,2.6677494049072266
89,-0.016,-2.209,0.831,0.0,0.0,0.0,2.6739344596862793
90,-0.016,-2.209,0.831,0.0,0.0,0.0,2.679534912109375
91,-0.016,-2.209,0.831,0.0,0.0,0.0,2.684725522994995
92,-0.016,-2.209,0.831,0.0,0.0,0.0,2.690286874771118
93,-0.016,-2.209,0.831,0.0,0.0,0.0,2.6958673000335693
94,-0.016,-2.209,0.831,0.0,0.0,0.0,2.701502799987793
95,-0.016,-2.209,0.831,0.0,0.0,0.0,2.7070963382720947
96,-0.004037042614072561,-2.081256628036499,0.4656651020050049,0.0,0.0,0.0,2.7122888565063477
97,-0.004037042614072561,-2.081256628036499,0.4656651020050049,0.0,0.0,0.0,2.717883586883545
98,-0.004037042614072561,-2.081256628036499,0.4656651020050049,0.0,0.0,0.0,2.7240374088287354
99,-0.004037042614072561,-2.081256628036499,0.4656651020050049,0.0,0.0,0.0,2.729593276977539
100,-0.004037042614072561,-2.081256628036499,0.4656651020050049,0.0,0.0,0.0,2.735285520553589
101,-0.004037042614072561,-2.081256628036499,0.4656651020050049,0.0,0.0,0.0,2.740950584411621
102,-0.004037042614072561,-2.081256628036499,0.4656651020050049,0.0,0.0,0.0,2.746443510055542
103,-0.004037042614072561,-2.081256628036499,0.4656651020050049,0.0,0.0,0.0,2.752046585083008
104,-0.014,-2.213,0.891,0.0,0.0,0.0,2.75764536857605
105,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.762866973876953
106,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.7684690952301025
107,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.7736732959747314
108,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.7792770862579346
109,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.7843568325042725
110,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.7899539470672607
111,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.7956037521362305
112,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.801295757293701
113,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.8068900108337402
114,-0.006811479572206736,-2.093385696411133,0.4910227954387665,0.0,0.0,0.0,2.8125319480895996
115,-0.009015344083309174,-2.1060996055603027,0.5173012018203735,0.0,0.0,0.0,2.8185784816741943
116,-0.009015344083309174,-2.1060996055603027,0.5173012018203735,0.0,0.0,0.0,2.8245041370391846
117,-0.009015344083309174,-2.1060996055603027,0.5173012018203735,0.0,0.0,0.0,2.830061435699463
118,-0.009015344083309174,-2.1060996055603027,0.5173012018203735,0.0,0.0,0.0,2.8352034091949463
119,-0.009015344083309174,-2.1060996055603027,0.5173012018203735,0.0,0.0,0.0,2.8408029079437256
120,-0.012,-2.219,0.95,0.0,0.0,0.0,2.8464038372039795
121,-0.012,-2.219,0.95,0.0,0.0,0.0,2.8520069122314453
122,-0.012,-2.219,0.95,0.0,0.0,0.0,2.8576016426086426
123,-0.012,-2.219,0.95,0.0,0.0,0.0,2.86335825920105
124,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.8689990043640137
125,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.8745691776275635
126,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.8801639080047607
127,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.8857204914093018
128,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.8908653259277344
129,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.8964571952819824
130,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.9018027782440186
131,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.908367872238159
132,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.9134795665740967
133,-0.008799707517027855,-2.110158920288086,0.5457603335380554,0.0,0.0,0.0,2.9190757274627686
134,-0.009,-2.219,1.03,0.0,0.0,0.0,2.924685478210449
135,0.005704973358660936,-2.117239475250244,0.5748917460441589,0.0,0.0,0.0,2.930284023284912
136,0.005704973358660936,-2.117239475250244,0.5748917460441589,0.0,0.0,0.0,2.93589186668396
137,0.005704973358660936,-2.117239475250244,0.5748917460441589,0.0,0.0,0.0,2.941152334213257
138,0.005704973358660936,-2.117239475250244,0.5748917460441589,0.0,0.0,0.0,2.946678400039673
139,0.005704973358660936,-2.117239475250244,0.5748917460441589,0.0,0.0,0.0,2.952139139175415
140,0.005704973358660936,-2.117239475250244,0.5748917460441589,0.0,0.0,0.0,2.9577322006225586
141,0.005704973358660936,-2.117239475250244,0.5748917460441589,0.0,0.0,0.0,2.9633822441101074
142,0.005704973358660936,-2.117239475250244,0.5748917460441589,0.0,0.0,0.0,2.9690754413604736
143,0.009405501186847687,-2.124163866043091,0.6030345559120178,0.0,0.0,0.0,2.9746384620666504
144,0.009405501186847687,-2.124163866043091,0.6030345559120178,0.0,0.0,0.0,2.9804069995880127
145,0.009405501186847687,-2.124163866043091,0.6030345559120178,0.0,0.0,0.0,2.985550880432129
146,0.009405501186847687,-2.124163866043091,0.6030345559120178,0.0,0.0,0.0,2.991105556488037
147,0.009405501186847687,-2.124163866043091,0.6030345559120178,0.0,0.0,0.0,2.997152805328369
148,0.009405501186847687,-2.124163866043091,0.6030345559120178,0.0,0.0,0.0,3.0027801990509033
149,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0083372592926025
150,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0139594078063965
151,-0.004,-2.217,1.096,0.0,0.0,0.0,3.019073247909546
152,-0.004,-2.217,1.096,0.0,0.0,0.0,3.02468204498291
153,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0300722122192383
154,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0356712341308594
155,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0408148765563965
156,-0.004,-2.217,1.096,0.0,0.0,0.0,3.046419858932495
157,-0.004,-2.217,1.096,0.0,0.0,0.0,3.052027702331543
158,-0.004,-2.217,1.096,0.0,0.0,0.0,3.057626724243164
159,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0627822875976562
160,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0684375762939453
161,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0740838050842285
162,-0.004,-2.217,1.096,0.0,0.0,0.0,3.0801000595092773
163,0.020146293565630913,-2.1407017707824707,0.6607762575149536,0.0,0.0,0.0,3.0862205028533936
164,0.020146293565630913,-2.1407017707824707,0.6607762575149536,0.0,0.0,0.0,3.0913329124450684
165,-0.001,-2.217,1.159,0.0,0.0,0.0,3.0969302654266357
166,-0.001,-2.217,1.159,0.0,0.0,0.0,3.102046012878418
167,-0.001,-2.217,1.159,0.0,0.0,0.0,3.107639789581299
168,-0.001,-2.217,1.159,0.0,0.0,0.0,3.11283802986145
169,-0.001,-2.217,1.159,0.0,0.0,0.0,3.1184380054473877
170,-0.001,-2.217,1.159,0.0,0.0,0.0,3.124047040939331
171,-0.001,-2.217,1.159,0.0,0.0,0.0,3.130067825317383
172,-0.001,-2.217,1.159,0.0,0.0,0.0,3.135659694671631
173,-0.001,-2.217,1.159,0.0,0.0,0.0,3.141284227371216
174,-0.001,-2.217,1.159,0.0,0.0,0.0,3.1468822956085205
175,-0.001,-2.217,1.159,0.0,0.0,0.0,3.152526378631592
176,0.031166689470410347,-2.143028736114502,0.6911030411720276,0.0,0.0,0.0,3.1581265926361084
177,0.031166689470410347,-2.143028736114502,0.6911030411720276,0.0,0.0,0.0,3.1633269786834717
178,0.031166689470410347,-2.143028736114502,0.6911030411720276,0.0,0.0,0.0,3.168484687805176
179,0.031166689470410347,-2.143028736114502,0.6911030411720276,0.0,0.0,0.0,3.1736679077148438
180,0.0,-2.216,1.225,0.0,0.0,0.0,3.1792666912078857
181,0.0,-2.216,1.225,0.0,0.0,0.0,3.1854190826416016
182,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.1910173892974854
183,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.1966168880462646
184,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.2021820545196533
185,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.207806348800659
186,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.2139923572540283
187,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.219590187072754
188,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.224741220474243
189,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.23030686378479
190,0.02536514587700367,-2.141145706176758,0.7207961082458496,0.0,0.0,0.0,3.2358691692352295
191,0.023229677230119705,-2.1569433212280273,0.7518867254257202,0.0,0.0,0.0,3.241431951522827
192,0.023229677230119705,-2.1569433212280273,0.7518867254257202,0.0,0.0,0.0,3.2470319271087646
193,0.023229677230119705,-2.1569433212280273,0.7518867254257202,0.0,0.0,0.0,3.252239942550659
194,0.023229677230119705,-2.1569433212280273,0.7518867254257202,0.0,0.0,0.0,3.257840156555176
195,0.005,-2.212,1.307,0.0,0.0,0.0,3.2635035514831543
196,0.005,-2.212,1.307,0.0,0.0,0.0,3.2691521644592285
197,0.005,-2.212,1.307,0.0,0.0,0.0,3.274714469909668
198,0.005,-2.212,1.307,0.0,0.0,0.0,3.280240297317505
199,0.005,-2.212,1.307,0.0,0.0,0.0,3.285801410675049
200,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.2912838459014893
201,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.296844959259033
202,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.302553176879883
203,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.308072566986084
204,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.3136751651763916
205,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.3192710876464844
206,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.324462652206421
207,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.330061435699463
208,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.3356688022613525
209,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.3411617279052734
210,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.3467600345611572
211,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.352407455444336
212,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.357964038848877
213,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.363619327545166
214,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.369309425354004
215,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.3749170303344727
216,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.3805675506591797
217,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.3861656188964844
218,0.024329522624611855,-2.1721677780151367,0.7810490131378174,0.0,0.0,0.0,3.39132022857666
219,0.024756358936429024,-2.1789636611938477,0.8377355337142944,0.0,0.0,0.0,3.3969273567199707
220,0.024756358936429024,-2.1789636611938477,0.8377355337142944,0.0,0.0,0.0,3.4021146297454834
221,0.024756358936429024,-2.1789636611938477,0.8377355337142944,0.0,0.0,0.0,3.4078009128570557
222,0.024756358936429024,-2.1789636611938477,0.8377355337142944,0.0,0.0,0.0,3.41302490234375
223,0.024756358936429024,-2.1789636611938477,0.8377355337142944,0.0,0.0,0.0,3.4186174869537354
224,0.013,-2.202,1.432,0.0,0.0,0.0,3.424128532409668
225,0.013,-2.202,1.432,0.0,0.0,0.0,3.430743932723999
226,0.013,-2.202,1.432,0.0,0.0,0.0,3.4362525939941406
227,0.013,-2.202,1.432,0.0,0.0,0.0,3.4422738552093506
228,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.4477858543395996
229,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.4532980918884277
230,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.4588959217071533
231,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.4646928310394287
232,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.470215320587158
233,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.475754499435425
234,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.4814484119415283
235,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.4869561195373535
236,0.023568203672766685,-2.1889634132385254,0.863504946231842,0.0,0.0,0.0,3.4924676418304443
237,0.019614417105913162,-2.1904118061065674,0.8882875442504883,0.0,0.0,0.0,3.498093605041504
238,0.019614417105913162,-2.1904118061065674,0.8882875442504883,0.0,0.0,0.0,3.5036444664001465
239,0.019614417105913162,-2.1904118061065674,0.8882875442504883,0.0,0.0,0.0,3.509700059890747
240,0.023,-2.205,1.488,0.0,0.0,0.0,3.5150654315948486
241,0.023,-2.205,1.488,0.0,0.0,0.0,3.520644426345825
242,0.023,-2.205,1.488,0.0,0.0,0.0,3.526085615158081
243,0.023,-2.205,1.488,0.0,0.0,0.0,3.5316030979156494
244,0.023,-2.205,1.488,0.0,0.0,0.0,3.5368213653564453
245,0.023,-2.205,1.488,0.0,0.0,0.0,3.542356252670288
246,0.023,-2.205,1.488,0.0,0.0,0.0,3.5483624935150146
247,0.023,-2.205,1.488,0.0,0.0,0.0,3.5538926124572754
248,0.023,-2.205,1.488,0.0,0.0,0.0,3.5594005584716797
249,0.022810963913798332,-2.1893110275268555,0.9146925210952759,0.0,0.0,0.0,3.56492280960083
250,0.022810963913798332,-2.1893110275268555,0.9146925210952759,0.0,0.0,0.0,3.570577383041382
251,0.022810963913798332,-2.1893110275268555,0.9146925210952759,0.0,0.0,0.0,3.5762200355529785
252,0.022810963913798332,-2.1893110275268555,0.9146925210952759,0.0,0.0,0.0,3.581732988357544
253,0.022810963913798332,-2.1893110275268555,0.9146925210952759,0.0,0.0,0.0,3.587369203567505
254,0.025,-2.203,1.539,0.0,0.0,0.0,3.5928890705108643
255,0.025,-2.203,1.539,0.0,0.0,0.0,3.59844970703125
256,0.025,-2.203,1.539,0.0,0.0,0.0,3.603961706161499
257,0.02009143866598606,-2.193127155303955,0.9383196234703064,0.0,0.0,0.0,3.6093077659606934
258,0.02009143866598606,-2.193127155303955,0.9383196234703064,0.0,0.0,0.0,3.6149182319641113
259,0.02009143866598606,-2.193127155303955,0.9383196234703064,0.0,0.0,0.0,3.620558977127075
260,0.02009143866598606,-2.193127155303955,0.9383196234703064,0.0,0.0,0.0,3.627004384994507
261,0.02009143866598606,-2.193127155303955,0.9383196234703064,0.0,0.0,0.0,3.6325130462646484
262,0.02009143866598606,-2.193127155303955,0.9383196234703064,0.0,0.0,0.0,3.6385905742645264
263,0.02009143866598606,-2.193127155303955,0.9383196234703064,0.0,0.0,0.0,3.6441140174865723
264,0.02009143866598606,-2.193127155303955,0.9383196234703064,0.0,0.0,0.0,3.6496212482452393
265,0.02083471603691578,-2.198417901992798,0.9621602892875671,0.0,0.0,0.0,3.655137062072754
266,0.02083471603691578,-2.198417901992798,0.9621602892875671,0.0,0.0,0.0,3.6608164310455322
267,0.02083471603691578,-2.198417901992798,0.9621602892875671,0.0,0.0,0.0,3.6662559509277344
268,0.02083471603691578,-2.198417901992798,0.9621602892875671,0.0,0.0,0.0,3.671773672103882
269,0.02083471603691578,-2.198417901992798,0.9621602892875671,0.0,0.0,0.0,3.677281141281128
270,0.027,-2.189,1.602,0.0,0.0,0.0,3.682798147201538
271,0.027,-2.189,1.602,0.0,0.0,0.0,3.688690423965454
272,0.027,-2.189,1.602,0.0,0.0,0.0,3.6942026615142822
273,0.027,-2.189,1.602,0.0,0.0,0.0,3.699981927871704
274,0.027,-2.189,1.602,0.0,0.0,0.0,3.705497980117798
275,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.710846185684204
276,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.71639084815979
277,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.7222230434417725
278,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.7277305126190186
279,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.7332427501678467
280,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.7388880252838135
281,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.7440876960754395
282,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.7496190071105957
283,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.7550530433654785
284,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.76058292388916
285,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.7660956382751465
286,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.771615743637085
287,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.777127504348755
288,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.782639265060425
289,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.788248300552368
290,0.01370957586914301,-2.2013161182403564,0.9849919676780701,0.0,0.0,0.0,3.793766736984253
291,0.029,-2.176,1.657,0.0,0.0,0.0,3.799365282058716
292,0.029,-2.176,1.657,0.0,0.0,0.0,3.804887294769287
293,0.03642138093709946,-2.2036406993865967,1.025427222251892,0.0,0.0,0.0,3.810422897338867
294,0.03642138093709946,-2.2036406993865967,1.025427222251892,0.0,0.0,0.0,3.8164401054382324
295,0.03642138093709946,-2.2036406993865967,1.025427222251892,0.0,0.0,0.0,3.8219518661499023
296,0.03642138093709946,-2.2036406993865967,1.025427222251892,0.0,0.0,0.0,3.827662944793701
297,0.03642138093709946,-2.2036406993865967,1.025427222251892,0.0,0.0,0.0,3.8331754207611084
298,0.03642138093709946,-2.2036406993865967,1.025427222251892,0.0,0.0,0.0,3.838808298110962
299,0.03642138093709946,-2.2036406993865967,1.025427222251892,0.0,0.0,0.0,3.844209671020508
300,0.03642138093709946,-2.2036406993865967,1.025427222251892,0.0,0.0,0.0,3.8503148555755615
301,0.03134044259786606,-2.200005054473877,1.0474978685379028,0.0,0.0,0.0,3.8558247089385986
302,0.03134044259786606,-2.200005054473877,1.0474978685379028,0.0,0.0,0.0,3.8613548278808594
303,0.03134044259786606,-2.200005054473877,1.0474978685379028,0.0,0.0,0.0,3.8668670654296875
304,0.03134044259786606,-2.200005054473877,1.0474978685379028,0.0,0.0,0.0,3.8723998069763184
305,0.03134044259786606,-2.200005054473877,1.0474978685379028,0.0,0.0,0.0,3.8779098987579346
306,0.03134044259786606,-2.200005054473877,1.0474978685379028,0.0,0.0,0.0,3.8834214210510254
307,0.027,-2.157,1.709,0.0,0.0,0.0,3.888744592666626
308,0.027,-2.157,1.709,0.0,0.0,0.0,3.894397497177124
309,0.027,-2.157,1.709,0.0,0.0,0.0,3.900019884109497
310,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.9065709114074707
311,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.9120748043060303
312,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.9175848960876465
313,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.923097610473633
314,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.928610324859619
315,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.9342429637908936
316,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.9399497509002686
317,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.9454665184020996
318,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.9512014389038086
319,0.03128727898001671,-2.192802906036377,1.067236065864563,0.0,0.0,0.0,3.9567131996154785
320,0.028980793431401253,-2.1834867000579834,1.0875693559646606,0.0,0.0,0.0,3.9620862007141113
321,0.028980793431401253,-2.1834867000579834,1.0875693559646606,0.0,0.0,0.0,3.9675960540771484
322,0.028,-2.141,1.747,0.0,0.0,0.0,3.9734485149383545
323,0.028,-2.141,1.747,0.0,0.0,0.0,3.9789562225341797
324,0.028,-2.141,1.747,0.0,0.0,0.0,3.9844751358032227
325,0.028,-2.141,1.747,0.0,0.0,0.0,3.9900097846984863
326,0.028,-2.141,1.747,0.0,0.0,0.0,3.9955244064331055
327,0.028,-2.141,1.747,0.0,0.0,0.0,4.001120090484619
328,0.028,-2.141,1.747,0.0,0.0,0.0,4.006633043289185
329,0.02890373207628727,-2.175687789916992,1.1073600053787231,0.0,0.0,0.0,4.012152194976807
330,0.02890373207628727,-2.175687789916992,1.1073600053787231,0.0,0.0,0.0,4.0176591873168945
331,0.02890373207628727,-2.175687789916992,1.1073600053787231,0.0,0.0,0.0,4.023675203323364
332,0.02890373207628727,-2.175687789916992,1.1073600053787231,0.0,0.0,0.0,4.029182195663452
333,0.02890373207628727,-2.175687789916992,1.1073600053787231,0.0,0.0,0.0,4.035202741622925
334,0.02890373207628727,-2.175687789916992,1.1073600053787231,0.0,0.0,0.0,4.040802955627441
335,0.02890373207628727,-2.175687789916992,1.1073600053787231,0.0,0.0,0.0,4.046220064163208
336,0.02890373207628727,-2.175687789916992,1.1073600053787231,0.0,0.0,0.0,4.052240371704102
337,0.031,-2.125,1.782,0.0,0.0,0.0,4.057748079299927
338,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.063302993774414
339,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.069210767745972
340,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.0747315883636475
341,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.080242395401001
342,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.085750341415405
343,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.091379642486572
344,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.096889972686768
345,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.102900743484497
346,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.108408689498901
347,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.114429950714111
348,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.119944095611572
349,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.125470399856567
350,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.13100266456604
351,0.031136415898799896,-2.1649892330169678,1.1275712251663208,0.0,0.0,0.0,4.137007236480713
352,0.03680911287665367,-2.159691095352173,1.144719123840332,0.0,0.0,0.0,4.1426520347595215
353,0.03680911287665367,-2.159691095352173,1.144719123840332,0.0,0.0,0.0,4.148289680480957
354,0.03680911287665367,-2.159691095352173,1.144719123840332,0.0,0.0,0.0,4.153802156448364
355,0.03680911287665367,-2.159691095352173,1.144719123840332,0.0,0.0,0.0,4.15950345993042
356,0.03680911287665367,-2.159691095352173,1.144719123840332,0.0,0.0,0.0,4.165014743804932
357,0.037058230489492416,-2.146681785583496,1.16158926486969,0.0,0.0,0.0,4.170813322067261
358,0.037058230489492416,-2.146681785583496,1.16158926486969,0.0,0.0,0.0,4.176563262939453
359,0.037058230489492416,-2.146681785583496,1.16158926486969,0.0,0.0,0.0,4.1820807456970215
360,0.037058230489492416,-2.146681785583496,1.16158926486969,0.0,0.0,0.0,4.1875903606414795
361,0.037058230489492416,-2.146681785583496,1.16158926486969,0.0,0.0,0.0,4.193076848983765
362,0.037058230489492416,-2.146681785583496,1.16158926486969,0.0,0.0,0.0,4.198712587356567
